,leadtime,rmse_ctrl,mse_ensmean_svd,mse_ensmean_rand,mse_ensmean_netens,spread_svd,spread_rand,spread_netens,corr_svd,corr_rand,corr_netens,n_ens,pert_scale
0,0.0,0.0,2.6673196932046256e-05,5.986482460534038e-14,0.0,0.007024121333026758,1.1184960745349086,0.0,0.0,0.0,0.0,20,0.003
1,24.0,25.77955407763488,25.77955072862195,25.777226906221436,21.858965364820882,0.07296476562411505,0.2835248703408432,13.666547586578266,0.07058493663861873,0.13709329410855126,0.5099883959364991,20,0.003
2,48.0,39.03403460261165,39.03401691699909,39.03197628207299,34.79209065636271,0.14418825712445163,0.3051249894088878,18.052270228003046,0.09888984973945428,0.009735037060567142,0.44079935091788675,20,0.003
3,72.0,51.64100558400085,51.64093999959421,51.63918665578925,46.684033221978794,0.1795403550246126,0.36260737937146326,23.587612631126838,0.0706460707751692,-0.04509766288109487,0.3267294046741007,20,0.003
4,96.0,62.31054124626801,62.310448034399286,62.309146274123,56.55983574148347,0.19489360848883475,0.4258957798579866,29.180711649672052,0.05132935344196879,-0.08875971505506972,0.2133700876463938,20,0.003
5,120.0,71.25779364757975,71.2576314709262,71.25637157675413,64.62156605258576,0.20968861245940854,0.49278078512938167,34.55113817960618,0.026697496522840602,-0.09007872993117173,0.15960770108788494,20,0.003
6,144.0,78.59859112023689,78.59836997563039,78.59710973728288,71.00753858451961,0.23072537578287677,0.5633709272969288,39.57398906143737,0.045680347037850205,-0.05296021560744948,0.15719230087693475,20,0.003
7,168.0,84.33168158842352,84.33131859857593,84.32960445049306,75.8125911845341,0.25815423923201136,0.6402310495488206,44.14927556080399,0.10628455886265153,0.029410187259228858,0.17557133312741163,20,0.003
8,192.0,88.64148638932126,88.64086723851543,88.63844200645123,79.39360299862035,0.2899502416647382,0.7240732899589798,48.326354025093075,0.09626283061583193,0.04471246421354587,0.21874197542778218,20,0.003
9,216.0,91.86304013236831,91.86242550694325,91.85975398059553,82.08848779880468,0.326724214721296,0.8178271546280438,52.216963232003906,0.09058351221838166,0.06499711465628268,0.23828803582052271,20,0.003
10,240.0,94.43845605828314,94.43771063165075,94.43436473085805,84.15004949894123,0.36570689526689726,0.9173773604164092,55.89729039749168,0.08735302948947574,0.08404688579853002,0.19651616575847794,20,0.003
11,264.0,96.8405693398111,96.83970440499952,96.83513952684936,85.86615937377886,0.4091139025275914,1.0261039914389862,59.47833889916199,0.05260124928366125,0.07120164358885597,0.09565004990782935,20,0.003
12,288.0,99.16098281604056,99.15976926388528,99.15378935285868,87.4644878382002,0.4558172899731503,1.1406597393739375,63.014574915072416,0.0269422067951613,0.03960353774693601,-0.002287207162329043,20,0.003
13,312.0,101.30331521975258,101.30165885894195,101.29487391402836,89.05385285611109,0.5079539241902333,1.2676074640646673,66.50774999728687,-0.0015618217876347004,0.009380417197868498,-0.07399110662636556,20,0.003
